artist,style,url,status
Eyvind Earle,Magic Realism,https://uploads3.wikiart.org/images/eyvind-earle/purple-sunrise-1996.jpg!Large.jpg,downloaded
Zdzislaw Beksinski,Surrealism,https://uploads1.wikiart.org/images/zdislav-beksinski/untitled-459.jpg!Large.jpg,downloaded
William Blake,Symbolism,https://uploads1.wikiart.org/images/william-blake/the-lovers-whirlwind-1827.jpg!Large.jpg,downloaded
Nikolay Bogdanov-Belsky,Realism,https://uploads3.wikiart.org/images/nikolay-bogdanov-belsky/cityscape.jpg,downloaded
Konstantin Korovin,Impressionism,https://uploads8.wikiart.org/images/konstantin-korovin/cafe-in-yalta-1905.jpg!Large.jpg,downloaded
Gerrit Dou,Baroque,https://uploads8.wikiart.org/images/gerrit-dou/grace-before-meat.jpg!Large.jpg,downloaded
Vincent van Gogh,Realism,https://uploads6.wikiart.org/images/vincent-van-gogh/au-charbonnage-café-1878(1).jpg!Large.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads0.wikiart.org/images/nicholas-roerich/om-mani-padme-hum-1932.jpg,downloaded
Vasily Tropinin,Realism,https://uploads3.wikiart.org/images/vasily-tropinin/mazurin-elizabeth-vladimirona-1844.jpg!Large.jpg,downloaded
Ivan Shishkin,Realism,https://uploads4.wikiart.org/images/ivan-shishkin/beach-1890.jpg!Large.jpg,downloaded
Winslow Homer,Realism,https://uploads4.wikiart.org/images/winslow-homer/blackboard.jpg!Large.jpg,downloaded
Adriaen van Ostade,Baroque,https://uploads2.wikiart.org/images/adriaen-van-ostade/interior-of-a-tavern-with-violin-player.jpg!Large.jpg,downloaded
Christian Schad,Magic Realism,https://uploads1.wikiart.org/images/christian-schad/agosta-the-pigeon-chested-man-and-rasha-the-black-dove-1929.jpg!Large.jpg,downloaded
Mihály Munkácsy,Realism,https://uploads4.wikiart.org/images/mihaly-munkacsy/portrait-of-l-szl-pa-l-1877.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads5.wikiart.org/images/pierre-auguste-renoir/the-apple-seller-1890.jpg!Large.jpg,downloaded
Niko Pirosmani,Naïve Art,https://uploads1.wikiart.org/images/niko-pirosmani/leaning-against-a-woman-mutake(3).jpg!Large.jpg,downloaded
Odd Nerdrum,Kitsch,https://uploads8.wikiart.org/images/odd-nerdrum/nevlungshavn-1982.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads2.wikiart.org/images/pierre-auguste-renoir/the-palm-tree-1902.jpg!Large.jpg,downloaded
Hans Hinterreiter,Op Art,https://uploads3.wikiart.org/images/hans-hinterreiter/studie-406-1937.jpg,downloaded
Jean-Leon Gerome,Academic Art,https://uploads1.wikiart.org/images/jean-leon-gerome/the-end-of-the-corrida.jpg!Large.jpg,downloaded
Gregoire Boonzaier,Impressionism,https://uploads8.wikiart.org/images/gregoire-boonzaier/kommetjie-lighthouse-in-the-mist-1929.jpg,downloaded
Francisco de Goya,Romanticism,https://uploads6.wikiart.org/images/francisco-goya/duchess-of-alba-the-white-duchess-1795.jpg!Large.jpg,downloaded
Camille Corot,Realism,https://uploads1.wikiart.org/images/camille-corot/richmond-near-london-1862.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads0.wikiart.org/images/pierre-auguste-renoir/vase-of-anemones.jpg!Large.jpg,downloaded
M.C. Escher,Realism,https://uploads5.wikiart.org/images/m-c-escher/coast-of-amalfi.jpg,downloaded
Helen Frankenthaler,Color Field,https://uploads6.wikiart.org/images/helen-frankenthaler/only-orange-1963.jpg,downloaded
Kitagawa Utamaro,Ukiyo-e,https://uploads1.wikiart.org/images/kitagawa-utamaro/the-lazy-bone.jpg!Large.jpg,downloaded
Columbano Bordalo Pinheiro,Realism,https://uploads3.wikiart.org/images/columbano-bordalo-pinheiro/allegoric-panel.jpg,downloaded
Konstantin Yuon,Realism,https://uploads0.wikiart.org/images/konstantin-yuon/the-ski-excursion-1930.jpg!Large.jpg,downloaded
John Henry Twachtman,Impressionism,https://uploads0.wikiart.org/images/john-henry-twachtman/winter-landscape-with-barn.jpg!Large.jpg,downloaded
Howard Mehring,Hard Edge Painting,https://uploads8.wikiart.org/images/howard-mehring/blue-note-1964.jpg,downloaded
Norman Rockwell,Regionalism,https://uploads4.wikiart.org/images/norman-rockwell/portrait-of-nehru.jpg!Large.jpg,downloaded
Theophile Steinlen,Realism,https://uploads3.wikiart.org/images/theophile-steinlen/two-cats-1914.jpg!Large.jpg,downloaded
James Tissot,Realism,https://uploads0.wikiart.org/images/james-tissot/caricature-of-admiral-sir-hastings-reginald-yelverton.jpg,downloaded
Ford Madox Brown,Romanticism,https://uploads0.wikiart.org/images/ford-madox-brown/pretty-baa-lambs-1852.jpg!Large.jpg,downloaded
Santiago Rusiñol,Post-Impressionism,https://uploads1.wikiart.org/images/santiago-rusinol/jardines-de-aranjuez-2.jpg!Large.jpg,downloaded
Pierre-Paul Prud'hon,Romanticism,https://uploads4.wikiart.org/images/pierre-paul-prud-hon/the-king-of-rome-1811.jpg!Large.jpg,downloaded
Henri Martin,Divisionism,https://uploads7.wikiart.org/images/henri-martin/girl-by-a-fountain-1896.jpg!Large.jpg,downloaded
Samuel Peploe,Post-Impressionism,https://uploads4.wikiart.org/images/samuel-peploe/chops-1930.jpg!Large.jpg,downloaded
Josef Sima,Surrealism,https://uploads8.wikiart.org/images/josef-ma/hot-air-balloon-1926.jpg,downloaded
Peter Doig,Magic Realism,https://uploads7.wikiart.org/images/peter-doig/white-canoe-1991.jpg!Large.jpg,downloaded
Tom Roberts,Impressionism,https://uploads0.wikiart.org/images/tom-roberts/the-sculptor-s-studio-1885.jpg!Large.jpg,downloaded
Arthur Rackham,Art Nouveau,https://uploads7.wikiart.org/images/arthur-rackham/erda-bids-thee-beware.jpg!Large.jpg,downloaded
Giovanni Battista Tiepolo,Rococo,https://uploads6.wikiart.org/images/giovanni-battista-tiepolo/the-martyrdom-of-st-bartholomew-1722.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads3.wikiart.org/images/pierre-auguste-renoir/roses-1890.jpg!Large.jpg,downloaded
Anthony van Dyck,Baroque,https://uploads3.wikiart.org/images/anthony-van-dyck/lord-john-and-lord-bernard-stuart.jpg!Large.jpg,downloaded
Theodor Pallady,Japonisme,https://uploads4.wikiart.org/images/theodor-pallady/still-life-with-lilies-fan-and-red-mask-1925.jpg!Large.jpg,downloaded
Winslow Homer,Realism,https://uploads0.wikiart.org/images/winslow-homer/peeling-a-lemon.jpg!Large.jpg,downloaded
William Merritt Chase,Impressionism,https://uploads1.wikiart.org/images/william-merritt-chase/prospect-park-aka-croquet-lawn-prospect-park.jpg!Large.jpg,downloaded
Rembrandt van Rijn,Baroque,https://uploads1.wikiart.org/images/rembrandt/self-portrait-1630-1.jpg!Large.jpg,downloaded
Konstantin Makovsky,Romanticism,https://uploads1.wikiart.org/images/konstantin-makovsky/mikhail-azanchevsky.jpg!Large.jpg,downloaded
Frans Hals,Baroque,https://uploads2.wikiart.org/images/frans-hals/paulus-van-beresteyn.jpg!Large.jpg,downloaded
Jacek Yerka,Surrealism,https://uploads2.wikiart.org/images/jacek-yerka/internal-inspection.jpg!Large.jpg,downloaded
Burhan Dogancay,Pop Art,https://uploads0.wikiart.org/images/burhan-dogancay/walls-v-5-1969.jpg,downloaded
Vardges Sureniants,Symbolism,https://uploads1.wikiart.org/images/vardges-sureniants/salome-1907.jpg!Large.jpg,downloaded
Constantin Piliuta,Post-Impressionism,https://uploads5.wikiart.org/images/constantin-piliuta/dandelions-1991.jpg!Large.jpg,downloaded
Adriaen van Ostade,Baroque,https://uploads8.wikiart.org/images/adriaen-van-ostade/peasants-carousing-and-dancing-outside-an-inn.jpg!Large.jpg,downloaded
Thomas Downing,Op Art,https://uploads4.wikiart.org/images/thomas-downing/korfu-1965.jpg,downloaded
Keisai Eisen,Ukiyo-e,https://uploads8.wikiart.org/images/keisai-eisen/cards-fukujuso-flowers-and-screen.jpg!Large.jpg,downloaded
Vincent van Gogh,Post-Impressionism,https://uploads7.wikiart.org/images/vincent-van-gogh/still-life-with-blue-enamel-coffeepot-earthenware-and-fruit-1888.jpg!Large.jpg,downloaded
Philipp Otto Runge,Romanticism,https://uploads7.wikiart.org/images/philipp-otto-runge/wir-drei.jpg!Large.jpg,downloaded
Félix Vallotton,Art Nouveau,https://uploads2.wikiart.org/images/felix-vallotton/portuguese-poet-jo-o-de-deus-1895.jpg!Large.jpg,downloaded
Lawrence Alma-Tadema,Romanticism,https://uploads8.wikiart.org/images/alma-tadema-lawrence/interrupted-1880.jpg!Large.jpg,downloaded
Richard Diebenkorn,Abstract Expressionism,https://uploads2.wikiart.org/00272/images/richard-diebenkorn/rd1117pub.jpg!Large.jpg,downloaded
Lorenzo Lotto,Expressionism,https://uploads8.wikiart.org/images/lorenzo-lotto/portrait-of-febo-da-brescia-1544.jpg!Large.jpg,downloaded
Zdzislaw Beksinski,Surrealism,https://uploads0.wikiart.org/images/zdislav-beksinski/untitled-574.jpg,downloaded
Willard Metcalf,Impressionism,https://uploads5.wikiart.org/images/willard-metcalf/approaching-autumn.jpg!Large.jpg,downloaded
Pierre Bonnard,Post-Impressionism,https://uploads7.wikiart.org/images/pierre-bonnard/earthly-paradise-1920.jpg!Large.jpg,downloaded
Jose Gutierrez Solana,Expressionism,https://uploads8.wikiart.org/images/jose-gutierrez-solana/the-bibliophile.jpg!Large.jpg,downloaded
Nikolaos Gyzis,Realism,https://uploads8.wikiart.org/images/nikolaos-gyzis/after-the-memorial-service-1883.jpg!Large.jpg,downloaded
Sonia Delaunay,Orphism,https://uploads3.wikiart.org/images/sonia-delaunay/rythme-1.jpg!Large.jpg,downloaded
Henri-Edmond Cross,Impressionism,https://uploads1.wikiart.org/images/henri-edmond-cross/women-tying-the-vine.jpg!Large.jpg,downloaded
Norman Rockwell,Regionalism,https://uploads8.wikiart.org/images/norman-rockwell/reading-book.jpg!Large.jpg,downloaded
Alex Colville,Magic Realism,https://uploads8.wikiart.org/images/alex-colville/the-nijmegen-bridge-holland-1946.jpg!Large.jpg,downloaded
Eugène Grasset,Art Nouveau,https://uploads8.wikiart.org/images/eug-ne-grasset/bonne-nouvelle.jpg,downloaded
Alejandro Cabeza,Contemporary Realism,https://uploads6.wikiart.org/images/alejandro-cabeza/landscape-of-spain.jpg!Large.jpg,downloaded
Sue Coe,Social Realism,https://uploads1.wikiart.org/images/sue-coe/crow.jpg!Large.jpg,downloaded
Ivan Serpa,Art Informel,https://uploads4.wikiart.org/images/ivan-serpa/untitled-1961.jpg!Large.jpg,downloaded
Claude Monet,Impressionism,https://uploads6.wikiart.org/images/claude-monet/the-grand-canal-venice.jpg!Large.jpg,downloaded
Camille Pissarro,Impressionism,https://uploads8.wikiart.org/images/camille-pissarro/portrait-of-rodo-reading-1893.jpg!Large.jpg,downloaded
Nicholas Roerich,Symbolism,https://uploads7.wikiart.org/images/nicholas-roerich/lotus-1933.jpg!Large.jpg,downloaded
Charles Blackman,Expressionism,https://uploads1.wikiart.org/images/charles-blackman/girl-on-park-bench-1961.jpg,downloaded
Julio Romero de Torres,Realism,https://uploads3.wikiart.org/images/julio-romero-de-torres/raquel-meller-1910.jpg!Large.jpg,downloaded
Theodor Severin Kittelsen,Neo-Romanticism,https://uploads6.wikiart.org/images/theodor-severin-kittelsen/fuegl-dam.jpg!Large.jpg,downloaded
Anders Zorn,Impressionism,https://uploads4.wikiart.org/images/anders-zorn/the-tub-1888.jpg!Large.jpg,downloaded
Frank Stella,Color Field,https://uploads5.wikiart.org/images/frank-stella/untitled-1968.jpg,downloaded
Alejandro Cabeza,Contemporary Realism,https://uploads3.wikiart.org/images/alejandro-cabeza/portrait-of-dog.jpg!Large.jpg,downloaded
Lucian Freud,Expressionism,https://uploads0.wikiart.org/images/lucian-freud/naked-portrait-with-reflection-1980.jpg,downloaded
Stephen Mueller,Abstract Expressionism,https://uploads3.wikiart.org/images/stephen-mueller/untitled-nyc-2011.jpg,downloaded
Franz Xaver Winterhalter,Neo-Rococo,https://uploads6.wikiart.org/images/franz-xaver-winterhalter/sophia-frederia-of-wurtemberg.jpg,downloaded
Conrad Marca-Relli,Pop Art,https://uploads2.wikiart.org/images/conrad-marca-relli/the-sunday-caller-1982.jpg,downloaded
Frederick Morgan,Romanticism,https://uploads1.wikiart.org/images/frederick-morgan/gleaners-1880.jpg!Large.jpg,downloaded
Élisabeth Vigée Le Brun,Rococo,https://uploads2.wikiart.org/images/louise-elisabeth-vigee-le-brun/portrait-of-charles-alexandre-de-calonne-1784.jpg!Large.jpg,downloaded
Xavier Martinez,Tonalism,https://uploads0.wikiart.org/images/xavier-martinez/afternoon-in-piedmont-elsie-whitaker-martinez-1908.jpg,downloaded
Emil Schumacher,Tachisme,https://uploads5.wikiart.org/images/emil-schumacher/ge-11-1997.jpg,downloaded
Jacek Yerka,Surrealism,https://uploads3.wikiart.org/images/jacek-yerka/watch-offensive-and-defensive.jpg!Large.jpg,downloaded
Paul Mathiopoulos,Art Nouveau,https://uploads0.wikiart.org/images/paul-mathiopoulos/seated-girl.jpg!Large.jpg,downloaded
Luis Paret y Alcazar,Rococo,https://uploads4.wikiart.org/images/luis-paret-y-alcazar/ensayo-de-una-comedia.jpg!Large.jpg,downloaded
Camille Pissarro,Impressionism,https://uploads4.wikiart.org/images/camille-pissarro/house-on-a-cliff.jpg!Large.jpg,downloaded
Torii Kotondo,Shin-Hanga,https://uploads3.wikiart.org/images/torii-kotondo/preparing-her-sash-blue-variant-1933.jpg!Large.jpg,downloaded
Konstantin Makovsky,Romanticism,https://uploads2.wikiart.org/images/konstantin-makovsky/portrait-22.jpg!Large.jpg,downloaded
Frederic Leighton,Academic Art,https://uploads3.wikiart.org/images/frederic-leighton/idyll.jpg!Large.jpg,downloaded
Leon Berkowitz,Color Field,https://uploads5.wikiart.org/images/leon-berkowitz/cup-7-1975.jpg!Large.jpg,downloaded
Rembrandt van Rijn,Baroque,https://uploads5.wikiart.org/images/rembrandt/agatha-bas-1641.jpg!Large.jpg,downloaded
Thomas Gainsborough,Rococo,https://uploads8.wikiart.org/images/thomas-gainsborough/the-artist-s-daughter-margaret-1772.jpg!Large.jpg,downloaded
Ferdinand Georg Waldmüller  ,Romanticism,https://uploads1.wikiart.org/images/ferdinand-georg-waldm-ller/self-portrait-at-the-age-of-35.jpg!Large.jpg,downloaded
Wassily Kandinsky,Abstract Art,https://uploads4.wikiart.org/images/wassily-kandinsky/movement-i-1935.jpg!Large.jpg,downloaded
Henri-Edmond Cross,Pointillism,https://uploads8.wikiart.org/images/henri-edmond-cross/provence-landscape.jpg!Large.jpg,downloaded
Joaquín Sorolla,Impressionism,https://uploads3.wikiart.org/images/joaquin-sorolla/traditional-dress-from-the-anso-valley-1914.jpg!Large.jpg,downloaded
Alice Baber,Abstract Expressionism,https://uploads8.wikiart.org/images/alice-baber/before-songs-1962.jpg,downloaded
Pyotr Konchalovsky,Fauvism,https://uploads8.wikiart.org/images/pyotr-konchalovsky/portrait-of-sofia-petrovna-konchalovskaya-1912.jpg,downloaded
Alma Woodsey Thomas,Color Field,https://uploads4.wikiart.org/images/alma-woodsey-thomas/red-violet-nursery-viewed-from-above-1970.jpg,downloaded
David Cox,Romanticism,https://uploads5.wikiart.org/images/david-cox/beach-scene-sunrise-1820.jpg!Large.jpg,downloaded
Eugène Louis Boudin,Impressionism,https://uploads1.wikiart.org/images/eugene-boudin/etretat-beached-boats-and-the-cliff-of-aval.jpg!Large.jpg,downloaded
Bernardo Marques,Expressionism,https://uploads6.wikiart.org/images/bernardo-marques/sem-t-tulo-paisagem-do-mar-o.jpg,downloaded
Sa Nogueira,Cubism,https://uploads4.wikiart.org/images/sa-nogueira/jardim-suspenso-i-1961.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads2.wikiart.org/images/pierre-auguste-renoir/seated-bather-1913.jpg!Large.jpg,downloaded
Paul Cézanne,Post-Impressionism,https://uploads5.wikiart.org/images/paul-cezanne/the-card-players-1892.jpg!Large.jpg,downloaded
Aleksey Savrasov,Realism,https://uploads7.wikiart.org/images/aleksey-savrasov/savvinskaya-sloboda.jpg!Large.jpg,downloaded
Ilya Repin,Realism,https://uploads4.wikiart.org/images/ilya-repin/putting-a-propagandist-under-arrest-1892.jpg!Large.jpg,downloaded
William-Adolphe Bouguereau,Neoclassicism,https://uploads6.wikiart.org/images/william-adolphe-bouguereau/day-1884.jpg!Large.jpg,downloaded
Paul Cézanne,Post-Impressionism,https://uploads6.wikiart.org/images/paul-cezanne/view-of-l-estaque-and-chateaux-d-if-1885.jpg!Large.jpg,downloaded
Berthe Morisot,Impressionism,https://uploads2.wikiart.org/images/berthe-morisot/tureen-and-apple.jpg!Large.jpg,downloaded
Adriaen Brouwer,Baroque,https://uploads3.wikiart.org/images/adriaen-brouwer/feeling.jpg!Large.jpg,downloaded
Théo van Rysselberghe,Neo-Impressionism,https://uploads2.wikiart.org/images/theo-van-rysselberghe/the-violinist-1903.jpg!Large.jpg,downloaded
Kazimir Malevich,Cubism,https://uploads4.wikiart.org/images/kazimir-malevich/aviator.jpg!Large.jpg,downloaded
Pierre-Auguste Renoir,Impressionism,https://uploads6.wikiart.org/images/pierre-auguste-renoir/essoyes-landscape-1884.jpg!Large.jpg,downloaded
Gustave Courbet,Realism,https://uploads0.wikiart.org/images/gustave-courbet/the-wave-1870.jpg!Large.jpg,downloaded
George Lambert,Rococo,https://uploads0.wikiart.org/images/george-lambert/pastoral-scene-with-a-peasant-family-1753.jpg!Large.jpg,downloaded
Eyvind Earle,Magic Realism,https://uploads7.wikiart.org/images/eyvind-earle/landof-midnite-sun-1983.jpg!Large.jpg,downloaded
Max Bill,Concretism,https://uploads7.wikiart.org/images/max-bill/constellations-1974.jpg,downloaded
Cy Twombly,Neo-Expressionism,https://uploads3.wikiart.org/images/cy-twombly/pan.jpg!Large.jpg,downloaded
George Wesley Bellows,American Realism,https://uploads1.wikiart.org/images/george-bellows/the-studio-1919.jpg!Large.jpg,downloaded
Nicolas Poussin,Classicism,https://uploads5.wikiart.org/images/nicolas-poussin/rinaldo-and-armida.jpg!Large.jpg,downloaded
Theophile Steinlen,Art Nouveau,https://uploads3.wikiart.org/images/theophile-steinlen/gamines-sortant-de-l-ecole-1911.jpg!Large.jpg,downloaded
Félix Vallotton,Magic Realism,https://uploads7.wikiart.org/images/felix-vallotton/the-strong-castle-and-the-place-of-andelys-1924.jpg!Large.jpg,downloaded
Antonio Palolo,Color Field,https://uploads0.wikiart.org/images/antonio-palolo/untitled-1992-1.jpg,downloaded
Tarsila do Amaral,Naïve Art,https://uploads3.wikiart.org/images/tarsila-do-amaral/rio-de-janeiro.jpg!Large.jpg,downloaded
Christo Coetzee,Art Informel,https://uploads8.wikiart.org/images/christo-coetzee/paris-64-1964.jpg,downloaded
Franz Xaver Winterhalter,Neoclassicism,https://uploads4.wikiart.org/images/franz-xaver-winterhalter/frubling.jpg!Large.jpg,downloaded
Orest Kiprensky,Romanticism,https://uploads3.wikiart.org/images/orest-kiprensky/portrait-of-elizabeth-olenina-1813.jpg!Large.jpg,downloaded
Charles Robinson,Art Nouveau,https://uploads5.wikiart.org/images/charles-robinson/the-nightingale-and-the-rose-1913-1.jpg!Large.jpg,downloaded
Henri Martin,Divisionism,https://uploads6.wikiart.org/images/henri-martin/self-portrait.jpg!Large.jpg,downloaded
Martiros Sarian,,https://uploads1.wikiart.org/images/martiros-saryan/still-life-bananas-1911.jpg!Large.jpg,downloaded
Gustave Caillebotte,Impressionism,https://uploads4.wikiart.org/images/gustave-caillebotte/portrait-of-a-man-1880.jpg!Large.jpg,downloaded
Correggio,Mannerism,https://uploads5.wikiart.org/images/correggio/coronation-scene-1521(2).jpg!Large.jpg,downloaded
Giovanni Bellini,Expressionism,https://uploads2.wikiart.org/images/giovanni-bellini/the-assassination-of-st-peter-martyr-1509.jpg!Large.jpg,downloaded
